IRI_KEY,OU,EST_ACV,Market_Name,Open,Clsd,MskdName
532840,GR,35.23599,BUFFALO/ROCHESTER,770,9998,Chain132
532874,GR,18.33899,LOS ANGELES,671,9998,Chain4
532878,GR,21.31799,LOS ANGELES,966,9998,Chain4
532925,GR,25.659,GREEN BAY,1050,1329,Chain97
532933,GR,18.51199,SYRACUSE,1010,1269,Chain50
533052,GR,19.26599,"PORTLAND,OR",922,1329,Chain137
533067,GR,30.017,"PHOENIX, AZ",700,9998,Chain4
533356,GR,30.00299,DES MOINES,983,9998,Chain53
533433,GR,24.31299,SACRAMENTO,793,9998,Chain98
533462,GR,13.675,ATLANTA,660,9998,Chain54
533482,GR,18.27599,"NEW ORLEANS, LA",819,9998,Chain6
533529,GR,9.925995,RALEIGH/DURHAM,1120,9998,Chain54
533535,GR,17.075,RALEIGH/DURHAM,843,1430,Chain73
533549,GR,23.80099,SOUTH CAROLINA,908,1141,Chain52
533583,GR,19.26599,PEORIA/SPRINGFLD.,754,1256,Chain71
533691,GR,11.321,CHARLOTTE,862,1164,Chain16
533848,GR,10.951,CHARLOTTE,659,9998,Chain54
533862,GR,25.174,KANSAS CITY,807,9998,Chain53
533864,GR,28.66599,ST. LOUIS,655,1423,Chain105
534005,GR,9.753998,KNOXVILLE,696,9998,Chain54
534020,GR,19.515,MISSISSIPPI,788,9998,Chain60
534075,GR,41.20599,MINNEAPOLIS/ST. PAUL,891,9998,Chain115
534239,GR,32.75598,HARTFORD,933,9998,Chain15
534287,GR,26.728,SACRAMENTO,895,1427,Chain117
534425,GR,25.98499,KANSAS CITY,789,9998,Chain11
534466,GR,9.735992,CHARLOTTE,460,9998,Chain35
534468,GR,15.063,RALEIGH/DURHAM,806,9998,Chain35
534868,GR,41.55099,HOUSTON,680,1253,Chain49
535000,GR,8.789993,SOUTH CAROLINA,798,9998,Chain91
535028,GR,26.728,SACRAMENTO,857,1204,Chain117
535065,GR,25.63899,NEW YORK,947,9998,Chain89
535091,GR,32.91699,SAN FRANCISCO,830,9998,Chain94
535183,GR,10.27699,"WASHINGTON, DC",951,1429,Chain35
535279,GR,22.032,LOS ANGELES,908,9998,Chain5
535296,GR,19.26599,CHARLOTTE,1071,1355,Chain131
535328,GR,35.21899,"PHOENIX, AZ",967,9998,Chain37
535359,GR,28.55399,KANSAS CITY,807,9998,Chain53
535552,GR,19.74199,SPOKANE,1145,9998,Chain4
535679,GR,37.50897,SAN FRANCISCO,1050,9998,Chain117
535806,GR,10.529,MISSISSIPPI,842,9998,Chain125
535857,GR,20.31099,HOUSTON,908,9998,Chain49
535890,GR,29.75899,NEW YORK,1119,1119,Chain114
535915,GR,31.47099,NEW ENGLAND,842,1230,Chain107
535916,GR,30.45599,NEW ENGLAND,806,9998,Chain107
535947,GR,18.94398,ATLANTA,783,9998,Chain90
536021,GR,26.74799,"NEW ORLEANS, LA",1099,9998,Chain125
536067,GR,60.76797,NEW YORK,716,9998,Chain134
536166,GR,41.20599,CHICAGO,998,1417,Chain115
536281,GR,10.27699,ROANOKE,819,1168,Chain35
536494,GR,14.211,SOUTH CAROLINA,661,1123,Chain54
536529,GR,38.642,DES MOINES,891,9998,Chain53
537040,GR,7.998997,GRAND RAPIDS,705,9998,Chain112
537194,GR,41.55099,HOUSTON,733,1313,Chain49
540023,GR,10.27699,"WASHINGTON, DC",795,1402,Chain35
581736,DR,3.768999,DETROIT,1101,9998,Chain136
623652,DR,2.469999,"DALLAS, TX",976,9998,Chain136
635455,GR,39.258,SAN DIEGO,1162,9998,Chain124
640764,DR,2.271,NEW YORK,908,9998,Chain99
641064,DR,0.331,ROANOKE,1058,9998,Chain99
641182,DR,0.856,BUFFALO/ROCHESTER,1001,9998,Chain99
641288,DR,0.98,BIRMINGHAM/MONTG.,979,9998,Chain99
641898,DR,0.649,RICHMOND/NORFOLK,1118,9998,Chain33
641917,DR,2.151999,RICHMOND/NORFOLK,1027,9998,Chain33
642009,DR,0.998,SOUTH CAROLINA,1045,9998,Chain25
642017,DR,0.983,SOUTH CAROLINA,1045,9998,Chain25
642096,DR,0.942,ROANOKE,584,9998,Chain25
642166,DR,2.018,PITTSFIELD,731,9998,NONE
642255,GR,19.26599,HARRISBURG/SCRANT,795,1123,Chain45
642273,DR,2.460999,LOS ANGELES,797,9998,Chain86
642463,GR,21.743,"NEW ORLEANS, LA",1053,1402,Chain125
642511,DR,3.283998,BOSTON,829,9998,Chain25
642572,DR,2.016998,BOSTON,764,1360,Chain25
642651,DR,2.646,PHILADELPHIA,764,9998,Chain25
642652,DR,4.080997,NEW YORK,764,9998,Chain25
642655,DR,1.483999,NEW ENGLAND,764,9998,Chain25
642674,DR,4.209,WEST TEX/NEW MEX,740,9998,Chain136
642687,DR,3.299999,BOSTON,764,9998,Chain25
642764,DR,2.544998,"WASHINGTON, DC",834,9998,Chain25
642855,DR,1.492999,"WASHINGTON, DC",829,1181,Chain25
642893,DR,2.016998,NEW YORK,1093,1114,Chain25
643178,DR,3.203999,SALT LAKE CITY,894,9998,Chain86
643191,GR,22.39,SAN FRANCISCO,795,9998,Chain94
643259,DR,2.146999,LOS ANGELES,779,1364,Chain86
643282,DR,1.742999,SOUTH CAROLINA,1066,9998,Chain25
643491,DR,0.977,HARRISBURG/SCRANT,948,9998,Chain33
643510,DR,0.645,PHILADELPHIA,1027,9998,Chain33
643543,DR,1.25,PHILADELPHIA,1027,1214,Chain33
643654,GR,19.26599,HOUSTON,742,1197,Chain19
643793,GR,8.789993,SOUTH CAROLINA,995,9998,Chain91
644347,GR,11.825,BIRMINGHAM/MONTG.,997,9998,Chain127
644445,GR,20.01999,CLEVELAND,754,1423,Chain122
644492,GR,4.600998,"DALLAS, TX",1122,1271,Chain17
644710,DR,1.766,"WASHINGTON, DC",861,9998,Chain25
644863,DR,2.016998,CHICAGO,1159,1225,Chain25
644905,DR,1.523999,"DALLAS, TX",1027,9998,Chain25
644937,GR,16.12999,LOS ANGELES,921,9998,Chain5
644944,GR,30.56898,NEW YORK,1119,1119,Chain114
645007,GR,27.52499,RALEIGH/DURHAM,1027,9998,Chain62
645010,GR,27.13799,HARRISBURG/SCRANT,1119,1200,Chain40
645028,GR,26.724,"PROVIDENCE,RI",811,9998,Chain107
645029,GR,31.84999,"PROVIDENCE,RI",929,1230,Chain107
645054,GR,9.693993,RALEIGH/DURHAM,819,9998,Chain35
645168,DR,1.747,INDIANAPOLIS,883,9998,Chain25
645260,DR,4.821999,CHICAGO,823,9998,Chain136
645261,DR,2.914,CHICAGO,820,9998,Chain136
645325,GR,28.22899,LOS ANGELES,1031,9998,Chain94
645332,DR,0.118,HOUSTON,759,1208,Chain80
645430,GR,16.26399,"NEW ORLEANS, LA",1030,9998,Chain125
645501,GR,13.781,ATLANTA,764,9998,Chain90
645502,GR,27.91299,ATLANTA,764,9998,Chain90
645511,GR,25.508,KANSAS CITY,765,9998,Chain53
645514,GR,30.26399,NEW YORK,768,9998,Chain89
646857,GR,40.10699,TOLEDO,828,9998,Chain75
647439,GR,19.26599,ATLANTA,818,1158,Chain23
647451,GR,19.26599,"NEW ORLEANS, LA",1075,1115,Chain28
647512,GR,46.70798,INDIANAPOLIS,882,9998,Chain75
647540,DR,0.559,BIRMINGHAM/MONTG.,974,9998,Chain99
647543,DR,2.153,"NEW ORLEANS, LA",974,9998,Chain99
647591,DR,3.296,SACRAMENTO,863,1216,Chain136
647623,DR,2.842999,BOSTON,863,9998,Chain136
647779,GR,7.839996,BIRMINGHAM/MONTG.,891,9998,Chain127
647824,GR,27.02199,NEW ENGLAND,795,9998,Chain50
647836,GR,22.29999,ATLANTA,811,9998,Chain90
647840,GR,23.07599,ATLANTA,935,9998,Chain90
647895,GR,50.86298,NEW ENGLAND,795,9998,Chain85
647906,GR,47.95898,BUFFALO/ROCHESTER,985,9998,Chain132
647929,DR,1.25,SOUTH CAROLINA,1027,1350,Chain33
648019,GR,11.48499,"PHOENIX, AZ",902,9998,Chain4
648035,GR,9.375,ATLANTA,946,1355,Chain126
648074,GR,15.228,RALEIGH/DURHAM,1027,1245,Chain62
648091,GR,15.506,SOUTH CAROLINA,1141,9998,Chain69
648171,DR,2.016998,"DALLAS, TX",1027,1306,Chain25
648235,GR,56.05798,DETROIT,898,9998,Chain75
648368,GR,17.90199,ST. LOUIS,833,9998,Chain105
648459,GR,38.76398,TOLEDO,882,9998,Chain75
648570,GR,33.38699,HOUSTON,857,9998,Chain63
648619,DR,2.217999,BIRMINGHAM/MONTG.,982,9998,Chain25
648621,DR,1.301,BIRMINGHAM/MONTG.,1045,9998,Chain25
648684,GR,19.26599,RALEIGH/DURHAM,804,1355,Chain131
648719,GR,34.508,LOS ANGELES,917,9998,Chain94
648761,GR,46.51099,"PHOENIX, AZ",1103,9998,Chain37
648764,GR,51.11899,PITTSFIELD,792,9998,Chain114
648768,GR,17.41899,ATLANTA,802,9998,Chain90
648850,GR,31.655,LOS ANGELES,837,9998,Chain94
649190,GR,32.849,"PROVIDENCE,RI",818,9998,Chain114
649204,DR,2.195,DETROIT,1001,1263,Chain26
649253,GR,19.26599,RALEIGH/DURHAM,1165,1355,Chain131
649262,DR,0.118,SPOKANE,809,1324,Chain80
649359,GR,19.26599,RICHMOND/NORFOLK,842,1333,Chain129
649405,GR,79.64099,MINNEAPOLIS/ST. PAUL,804,9998,Chain115
649460,GR,18.70699,ATLANTA,811,9998,Chain90
649468,DR,2.195,RALEIGH/DURHAM,1162,1185,Chain88
649471,GR,11.241,RALEIGH/DURHAM,831,9998,Chain73
649502,GR,21.03699,KANSAS CITY,842,9998,Chain11
649699,DR,0.776,PHILADELPHIA,1139,1201,Chain99
649792,DR,3.665998,SAN FRANCISCO,969,9998,Chain136
649831,DR,5.231998,"TULSA,OK",863,9998,Chain136
649854,DR,2.448,CHICAGO,820,9998,Chain136
649860,DR,2.07,"NEW ORLEANS, LA",863,9998,Chain136
649865,DR,2.566,BOSTON,820,9998,Chain136
649931,DR,1.851,CLEVELAND,969,9998,Chain136
649939,DR,3.379999,KNOXVILLE,969,9998,Chain136
650049,DR,2.334999,"NEW ORLEANS, LA",976,9998,Chain99
650052,DR,1.245,HARRISBURG/SCRANT,829,9998,Chain25
650078,DR,1.25,ATLANTA,1027,1271,Chain33
650111,DR,2.016998,HOUSTON,1027,1350,Chain25
650214,DR,1.035,OKLAHOMA CITY,973,9998,Chain25
650235,DR,1.427999,"NEW ORLEANS, LA",1027,9998,Chain25
650536,GR,40.53897,MINNEAPOLIS/ST. PAUL,810,9998,Chain115
650679,DR,2.504,PITTSFIELD,1042,9998,NONE
650756,GR,25.73499,CHARLOTTE,915,9998,Chain52
650811,GR,29.668,"PROVIDENCE,RI",867,9998,Chain114
650878,GR,20.12599,"PHOENIX, AZ",877,9998,Chain37
651189,GR,26.34399,ATLANTA,842,1410,Chain90
651411,GR,12.05199,"NEW ORLEANS, LA",889,9998,Chain125
651423,GR,23.80099,SOUTH CAROLINA,908,1141,Chain52
651444,DR,5.167999,EAU CLAIRE,823,9998,Chain136
651520,GR,25.85899,SOUTH CAROLINA,842,9998,Chain90
651548,GR,18.54599,INDIANAPOLIS,935,9998,Chain78
651600,GR,16.40099,OMAHA,1007,9998,Chain53
651747,GR,35.918,SPOKANE,1038,9998,Chain79
652153,GR,14.69199,OMAHA,887,1170,Chain6
652159,GR,85.98596,PITTSFIELD,825,9998,Chain85
652190,DR,0.864,PHILADELPHIA,1139,9998,Chain99
652235,GR,15.671,NEW YORK,1119,1119,Chain114
652242,GR,24.56999,PHILADELPHIA,908,9998,Chain44
652371,DR,2.200998,NEW YORK,935,1314,Chain33
652373,DR,1.653,NEW YORK,935,9998,Chain33
652518,DR,5.862999,ST. LOUIS,908,9998,Chain136
652613,DR,4.237999,"PHOENIX, AZ",863,9998,Chain136
652626,GR,27.13799,HARRISBURG/SCRANT,895,1417,Chain40
652727,GR,14.60699,"NEW ORLEANS, LA",994,9998,Chain127
652877,GR,15.007,DES MOINES,846,9998,Chain53
652886,GR,36.79398,"DALLAS, TX",846,9998,Chain24
652916,GR,26.13499,SEATTLE/TACOMA,1158,9998,Chain47
652923,GR,35.806,KANSAS CITY,983,1199,Chain53
653316,GR,14.69199,HOUSTON,873,1179,Chain6
653366,GR,14.06699,ROANOKE,1130,9998,Chain70
653369,GR,25.935,ATLANTA,846,9998,Chain69
653408,DR,1.2,DETROIT,934,9998,Chain99
653426,GR,12.84599,BIRMINGHAM/MONTG.,1003,1353,Chain127
653478,GR,11.321,RALEIGH/DURHAM,880,1242,Chain16
653631,DR,2.473999,"PROVIDENCE,RI",863,1204,Chain136
653637,DR,2.924999,INDIANAPOLIS,871,9998,Chain136
653776,GR,50.92499,EAU CLAIRE,954,9998,NONE
653781,DR,0.843,RALEIGH/DURHAM,958,9998,Chain33
653785,DR,2.016998,DETROIT,1018,1168,Chain25
653788,DR,4.245998,RALEIGH/DURHAM,960,9998,Chain33
653842,GR,14.69199,HOUSTON,898,1181,Chain6
653843,GR,14.69199,HOUSTON,898,1178,Chain6
653844,GR,13.66599,SALT LAKE CITY,1146,9998,Chain8
653896,DR,2.962,NEW YORK,987,9998,Chain33
654145,GR,18.68399,KANSAS CITY,1076,9998,Chain53
654178,DR,0.474,BOSTON,992,9998,Chain77
654179,DR,0.258,CHICAGO,588,9998,Chain77
654361,GR,36.293,SALT LAKE CITY,992,1215,Chain79
654449,GR,14.69199,HOUSTON,898,1181,Chain6
654483,DR,1.485,NEW YORK,922,9998,Chain99
654486,GR,72.23798,PHILADELPHIA,1031,9998,Chain134
654583,GR,19.26599,CHARLOTTE,1142,1353,Chain131
654601,DR,3.252998,NEW YORK,901,9998,Chain25
654637,DR,2.016998,TOLEDO,1045,1174,Chain25
654982,GR,28.532,ATLANTA,871,9998,Chain90
655064,GR,24.657,CHARLOTTE,1157,1233,Chain73
655125,DR,3.257999,MILWAUKEE,1159,1428,Chain25
655563,GR,20.616,PHILADELPHIA,895,9998,Chain10
655815,DR,2.195,NEW YORK,887,1354,Chain48
655845,DR,3,NEW YORK,883,9998,Chain99
655950,GR,30.34,SEATTLE/TACOMA,1075,9998,Chain92
655958,DR,2.376999,"DALLAS, TX",969,9998,Chain136
655979,GR,2.914,SOUTH CAROLINA,1161,1168,Chain51
656082,GR,15.215,HARRISBURG/SCRANT,1119,9998,Chain10
656156,DR,2.195,PHILADELPHIA,976,1128,Chain26
656422,GR,17.198,"WASHINGTON, DC",1140,1434,Chain10
656426,GR,16.74799,LOS ANGELES,996,9998,Chain94
656442,GR,14.69199,"NEW ORLEANS, LA",1119,1294,Chain6
656444,GR,13.906,SEATTLE/TACOMA,1031,9998,Chain8
656534,GR,18.993,RALEIGH/DURHAM,1027,9998,Chain62
656680,GR,17.24699,SOUTH CAROLINA,1128,1334,Chain54
656731,DR,0.791,CHARLOTTE,894,9998,Chain33
656899,DR,3.941,NEW YORK,932,9998,Chain25
656901,DR,1.421,NEW ENGLAND,923,9998,Chain99
656952,DR,2.789,NEW YORK,935,9998,Chain33
656987,GR,29.22198,OMAHA,949,9998,Chain53
657036,DR,3.574999,"PHOENIX, AZ",981,9998,Chain136
657046,DR,2.134998,ATLANTA,932,9998,Chain25
657083,DR,1.165999,"WASHINGTON, DC",902,9998,Chain99
657280,GR,38.73798,OMAHA,1007,9998,Chain53
657831,GR,32.83298,NEW ENGLAND,1010,9998,Chain50
657857,GR,4.695999,"TULSA,OK",1035,9998,Chain102
657947,DR,0.978,NEW YORK,1044,9998,Chain21
657979,GR,78.55096,BOSTON,898,9998,Chain114
657981,GR,8.090996,SOUTH CAROLINA,1129,1157,Chain135
658219,GR,37.81097,"WASHINGTON, DC",997,9998,Chain101
658223,DR,4.212997,CHICAGO,1017,9998,Chain136
658229,DR,2.873999,"PHOENIX, AZ",966,9998,Chain136
658234,GR,25.12199,RICHMOND/NORFOLK,905,1230,Chain123
658239,GR,30.325,PHILADELPHIA,988,9998,Chain9
658258,GR,11.978,OKLAHOMA CITY,954,9998,Chain6
658268,DR,1.299,SOUTH CAROLINA,1027,1323,Chain33
658459,GR,19.14,HARRISBURG/SCRANT,1115,9998,Chain40
658561,DR,2.658998,CHICAGO,969,9998,Chain136
659126,GR,25.659,GRAND RAPIDS,1163,1311,Chain97
659581,DR,2.016998,CHICAGO,1159,1206,Chain25
659827,GR,17.323,ST. LOUIS,988,9998,Chain116
660217,DR,4.851997,HOUSTON,923,9998,Chain136
660222,GR,30.51099,LOS ANGELES,1048,9998,Chain4
661051,GR,19.26599,ROANOKE,1120,1329,Chain129
661108,DR,0.258,SAN DIEGO,1131,1340,Chain77
662338,DR,2.720999,NEW YORK,1016,9998,Chain38
663007,DR,4.007,"DALLAS, TX",976,9998,Chain136
663149,DR,0.118,"PHOENIX, AZ",1093,1256,Chain80
664430,DR,3.126999,DETROIT,1018,9998,Chain25
664450,DR,2.543999,DETROIT,1018,1181,Chain25
664456,DR,2.376999,DETROIT,1018,9998,Chain25
664475,DR,3.567999,DETROIT,1018,9998,Chain25
664497,DR,2.016998,DETROIT,1018,1168,Chain25
665105,DR,0.171,"NEW ORLEANS, LA",1044,9998,Chain93
666144,DR,0.334,WEST TEX/NEW MEX,1131,9998,Chain77
666206,GR,20.96399,"WASHINGTON, DC",1122,1233,Chain133
667236,DR,0.095,MISSISSIPPI,1007,9998,Chain93
668871,GR,35.30698,BOSTON,1037,9998,Chain114
669507,GR,18.55499,SPOKANE,1012,1219,Chain4
669839,DR,1.582999,NEW YORK,1034,9998,Chain33
669876,GR,9.375,ATLANTA,1065,1355,Chain126
669901,GR,27.15799,SAN FRANCISCO,1039,1233,Chain98
670735,GR,23.95699,"DALLAS, TX",1050,1269,Chain34
670858,GR,19.77599,LOS ANGELES,1031,9998,Chain4
670940,DR,6.058998,BOSTON,954,9998,Chain25
671152,DR,5.663998,MILWAUKEE,1159,1205,Chain25
671367,GR,23.35599,PHILADELPHIA,996,9998,Chain9
671460,DR,0.693,TOLEDO,1014,9998,Chain99
671543,GR,31.19199,SAN DIEGO,1144,9998,Chain94
671688,DR,0.837,CHARLOTTE,1045,9998,Chain33
671716,GR,12.84599,BIRMINGHAM/MONTG.,997,1355,Chain127
672842,GR,19.26599,RICHMOND/NORFOLK,991,1208,Chain129
672957,GR,5.424999,KNOXVILLE,1128,9998,Chain35
673010,GR,19.26599,"DALLAS, TX",1142,1190,Chain128
673056,DR,1.247,"DALLAS, TX",966,9998,Chain25
673058,DR,0.969,DES MOINES,966,9998,Chain77
673085,GR,12.771,"WASHINGTON, DC",1122,9998,Chain35
673313,GR,20.64099,WEST TEX/NEW MEX,1075,1127,Chain5
673335,GR,20.42799,RALEIGH/DURHAM,1157,1233,Chain73
673487,DR,0.928,ATLANTA,1045,9998,Chain25
673535,DR,0.98,TOLEDO,984,9998,Chain99
675133,DR,4.487,CHICAGO,1101,9998,Chain136
675301,DR,2.644999,DETROIT,1085,9998,Chain136
675513,DR,2.696999,CHICAGO,1001,9998,Chain136
675647,GR,14.69199,HOUSTON,995,1179,Chain6
679672,DR,3.141998,ST. LOUIS,1099,9998,Chain136
679675,GR,6.053997,MINNEAPOLIS/ST. PAUL,1165,1220,Chain116
679738,DR,3.438,GREEN BAY,1085,9998,Chain136
680680,DR,2.435999,CLEVELAND,1014,9998,Chain99
680690,DR,1.339,GRAND RAPIDS,1099,9998,Chain99
680784,GR,28.004,HOUSTON,1120,9998,Chain63
681825,DR,0.943,MISSISSIPPI,1125,1132,Chain99
681865,DR,2.195999,MISSISSIPPI,1049,9998,Chain136
683960,GR,27.56699,ATLANTA,1061,9998,Chain69
684022,GR,45.75098,NEW YORK,1054,1119,Chain114
684023,GR,41.95898,NEW YORK,1054,9998,Chain114
684049,GR,19.26599,SOUTH CAROLINA,1142,1353,Chain130
684127,DR,6.753998,MINNEAPOLIS/ST. PAUL,1045,9998,Chain136
684225,DR,1.342999,SOUTH CAROLINA,1045,9998,Chain25
684371,GR,23.993,NEW YORK,1119,1119,Chain114
685792,DR,2.195,RALEIGH/DURHAM,1044,9998,Chain33
686037,GR,14.09499,"WASHINGTON, DC",1087,1240,Chain133
687183,GR,15.561,"PHOENIX, AZ",1142,9998,Chain100
687415,DR,0.118,GRAND RAPIDS,1070,1279,Chain80
687480,DR,3.335999,HOUSTON,1069,9998,Chain136
687922,GR,41.20599,GREEN BAY,1138,1258,Chain115
687960,GR,7.282997,SOUTH CAROLINA,1129,9998,Chain135
687964,GR,52.91898,CHICAGO,1128,1339,Chain75
688410,GR,35.61899,NEW YORK,1119,1119,Chain114
688559,GR,57.12997,NEW YORK,1085,1178,Chain89
689427,GR,14.534,NEW YORK,1119,1119,Chain114
689938,GR,26.85999,CHARLOTTE,1162,9998,Chain52
689969,GR,14.835,"WASHINGTON, DC",1119,1401,Chain10
689970,GR,33.31699,PHILADELPHIA,1140,9998,Chain10
933690,GR,30.56898,BOSTON,435,1157,Chain114
933690,GR,48.23898,BOSTON,1165,9998,Chain114
1130081,GR,38.42999,CHICAGO,1119,1276,Chain56
1130084,GR,38.42999,PEORIA/SPRINGFLD.,435,1327,Chain56
1130087,GR,38.42999,PEORIA/SPRINGFLD.,700,1412,Chain56
1130089,GR,29.14099,CHICAGO,500,9998,Chain56
1130099,GR,38.92499,CHICAGO,435,9998,Chain56
1130111,GR,27.85199,CHICAGO,496,9998,Chain56
1130118,GR,38.42999,CHICAGO,435,1191,Chain56
1130121,GR,55.31198,CHICAGO,435,9998,Chain56
1130134,GR,30.44299,CHICAGO,727,9998,Chain56
1130144,GR,38.42999,PEORIA/SPRINGFLD.,700,1412,Chain56
1130154,GR,48.63699,CHICAGO,939,9998,Chain56
1130155,GR,54.931,CHICAGO,727,9998,Chain56
1130159,GR,38.42999,CHICAGO,435,1169,Chain56
1130174,GR,40.74197,CHICAGO,435,9998,Chain56
1130219,GR,85.07196,CHICAGO,683,9998,Chain56
1130223,GR,23.41199,CHICAGO,435,9998,Chain56
1130225,GR,40.79398,CHICAGO,815,1190,Chain56
1130250,GR,41.297,CHICAGO,727,9998,Chain56
6001821,GR,28.87799,ST. LOUIS,936,9998,Chain103
7045545,DR,4.118999,MILWAUKEE,1108,9998,Chain136
8000025,DR,0.978,NEW YORK,584,9998,Chain21
8000095,DR,8.459,LOS ANGELES,779,9998,Chain86
8000207,DR,5.646,LOS ANGELES,779,9998,Chain72
8000227,DR,1.598,"WASHINGTON, DC",584,9998,Chain99
8000371,DR,1.066,HARRISBURG/SCRANT,584,1404,Chain99
8000583,DR,1.719,PITTSFIELD,1042,9998,NONE
8000609,DR,1.066,NEW YORK,637,1328,Chain99
8000822,DR,0.633,RICHMOND/NORFOLK,584,9998,Chain99
8000872,DR,1.066,NEW YORK,849,1312,Chain99
8000923,DR,0.872,ROANOKE,584,9998,Chain99
8000949,DR,1.035,PHILADELPHIA,917,9998,Chain99
8000958,DR,1.066,PHILADELPHIA,584,1378,Chain99
8001060,DR,1.645,"WASHINGTON, DC",638,9998,Chain99
8001477,DR,1.995999,HARRISBURG/SCRANT,584,9998,Chain99
8001520,DR,2.195,ROANOKE,894,1157,Chain88
8001655,DR,2.294998,NEW YORK,849,9998,Chain99
8001802,GR,21.521,"WASHINGTON, DC",1119,9998,Chain101
8001911,DR,1.712,"WASHINGTON, DC",584,9998,Chain99
8001932,DR,0.845,HARRISBURG/SCRANT,584,9998,Chain99
8002033,DR,1.066,RICHMOND/NORFOLK,908,1184,Chain99
8002314,DR,0.945,NEW YORK,1139,9998,Chain99
8002323,DR,1.066,HARTFORD,1122,1132,Chain99
8002357,DR,1.469999,PHILADELPHIA,612,1179,Chain99
8002599,DR,1.087999,PHILADELPHIA,584,9998,Chain99
8002643,DR,2.522999,BUFFALO/ROCHESTER,883,9998,Chain99
8002741,DR,0.118,NEW YORK,737,1220,Chain80
8002753,DR,1.403,PHILADELPHIA,948,9998,Chain33
8002758,DR,0.81,PHILADELPHIA,948,9998,Chain33
8002807,DR,3.171999,LOS ANGELES,584,9998,Chain86
8002910,DR,8.067993,WEST TEX/NEW MEX,584,9998,Chain136
8003042,DR,2.365,PITTSFIELD,718,9998,NONE
8003043,DR,3.257999,PITTSFIELD,721,9998,Chain25
8003059,DR,1.761,PITTSFIELD,722,9998,Chain25
8003152,DR,5.697998,BOSTON,764,9998,Chain25
8003172,DR,4.025997,BOSTON,764,9998,Chain25
8003226,DR,5.514,BOSTON,574,1170,Chain83
8003227,DR,3.421,BOSTON,829,9998,Chain25
8003310,DR,5.514,BOSTON,574,1169,Chain83
8003588,DR,6.036999,BOSTON,839,9998,Chain25
8003697,DR,3.963999,BOSTON,764,9998,Chain25
8003710,DR,5.514,BOSTON,574,1172,Chain83
8003767,DR,4.636997,BOSTON,829,9998,Chain25
8004012,DR,3.237,"PROVIDENCE,RI",764,9998,Chain25
8004245,DR,5.514,NEW ENGLAND,574,1169,Chain83
8004374,DR,3.046,NEW ENGLAND,690,9998,Chain99
8004404,DR,2.796999,NEW ENGLAND,690,9998,Chain99
8004730,DR,0.279,HARTFORD,861,1412,Chain38
8004761,DR,5.778999,HARTFORD,829,9998,Chain25
8004916,DR,3.285,HARTFORD,829,9998,Chain25
8005146,DR,4.406998,NEW YORK,673,9998,Chain33
8005198,DR,0.251,NEW YORK,1003,9998,Chain93
8005336,DR,1.888,NEW YORK,935,9998,Chain33
8005559,DR,1.969999,NEW YORK,764,9998,Chain25
8005646,DR,1.455999,NEW YORK,997,9998,Chain93
8005850,DR,0.978,NEW YORK,584,9998,Chain21
8005928,DR,0.978,NEW YORK,584,9998,Chain21
8005954,DR,0.233,NEW YORK,794,1204,Chain93
8006067,DR,2.800999,PHILADELPHIA,829,9998,Chain25
8006352,DR,0.978,PHILADELPHIA,584,9998,Chain21
8006386,DR,0.978,NEW YORK,584,9998,Chain21
8006449,DR,2.195,NEW YORK,585,1204,Chain48
8006470,DR,1.079,NEW YORK,948,9998,Chain33
8006520,DR,0.55,NEW YORK,1086,9998,Chain93
8007352,DR,3.273998,NEW YORK,829,9998,Chain25
8007478,DR,14.417,NEW YORK,607,9998,Chain136
8007527,DR,0.279,NEW YORK,865,9998,Chain38
8007576,DR,5.718998,NEW YORK,764,9998,Chain25
8007589,DR,1.714,NEW YORK,935,1252,Chain33
8007637,DR,3.890999,NEW YORK,638,9998,Chain33
8008273,DR,4.205997,NEW YORK,638,1220,Chain33
8008408,DR,3.464998,NEW YORK,982,9998,Chain33
8008653,DR,4.127998,NEW YORK,638,9998,Chain33
8008736,DR,1.874,NEW YORK,698,9998,Chain33
8008877,DR,2.587999,NEW YORK,829,9998,Chain25
8009363,DR,1.085999,SYRACUSE,937,9998,Chain33
8009415,DR,0.824,SYRACUSE,937,9998,Chain33
8009492,DR,0.279,SYRACUSE,1059,1290,Chain38
8009495,DR,0.279,SYRACUSE,1131,1279,Chain38
8009679,DR,1.877,BUFFALO/ROCHESTER,829,9998,Chain25
8009817,DR,1.625,BUFFALO/ROCHESTER,937,9998,Chain33
8009970,DR,1.870999,BUFFALO/ROCHESTER,937,9998,Chain33
8010859,DR,0.279,HARRISBURG/SCRANT,1082,1187,Chain38
8010998,DR,1.110999,HARRISBURG/SCRANT,829,9998,Chain25
8011028,DR,1.419999,HARRISBURG/SCRANT,583,9998,Chain25
8011038,DR,2.195,HARRISBURG/SCRANT,830,1196,Chain88
8011069,DR,0.118,HARRISBURG/SCRANT,737,1220,Chain80
8011077,DR,2.016998,HARRISBURG/SCRANT,829,1374,Chain25
8011161,DR,0.233,HARRISBURG/SCRANT,825,9998,Chain93
8011200,DR,2.641998,HARRISBURG/SCRANT,863,9998,Chain25
8011253,DR,1.235,HARRISBURG/SCRANT,1104,9998,Chain25
8011326,DR,4.149998,BOSTON,607,9998,Chain136
8011405,DR,1.065,HARRISBURG/SCRANT,948,9998,Chain33
